date,stock_id,type,value,origin_name
2022-12-31,2033,InventoryIncrease,-19156000.0,存貨（增加）減少
2022-12-31,2033,ReceivableIncrease,50064000.0,應收帳款（增加）減少
2022-12-31,2033,CashFlowsFromOperatingActivities,12742000.0,營業活動之淨現金流入（流出）
2023-03-31,2033,CashProvidedByInvestingActivities,-3241000.0,投資活動之淨現金流入(流出)
2023-03-31,2033,CashBalancesIncrease,-20580000.0,本期現金及約當現金增加（減少）數
2023-03-31,2033,PropertyAndPlantAndEquipment,-3241000.0,取得不動產、廠房及設備
2023-03-31,2033,CashBalancesEndOfPeriod,59591000.0,期末現金及約當現金餘額
2023-03-31,2033,PayTheInterest,-927000.0,支付之利息
2023-03-31,2033,CashBalancesBeginningOfPeriod,80171000.0,期初現金及約當現金餘額
2023-03-31,2033,IncomeBeforeIncomeTaxFromContinuingOperations,-7605000.0,繼續營業單位稅前淨利（淨損）
2023-03-31,2033,RentalPrincipalRepayments,-139000.0,租賃本金償還
2023-03-31,2033,NetIncomeBeforeTax,-7605000.0,本期稅前淨利（淨損）
2023-03-31,2033,CashFlowsFromOperatingActivities,37800000.0,營業活動之淨現金流入（流出）
2023-03-31,2033,Depreciation,5133000.0,折舊費用
2023-03-31,2033,AccountsPayable,2256000.0,應付帳款增加(減少)
2023-03-31,2033,DecreaseInDepositDeposit,0.0,存出保證金減少
2023-03-31,2033,OtherNonCurrentLiabilitiesIncrease,-15000.0,其他流動資產(增加)減少
2023-03-31,2033,InterestExpense,911000.0,利息費用
2023-03-31,2033,ReceivableIncrease,-833000.0,應收帳款（增加）減少
2023-03-31,2033,InventoryIncrease,19242000.0,存貨（增加）減少
2023-03-31,2033,CashFlowsProvidedFromFinancingActivities,-55139000.0,籌資活動之淨現金流入（流出）
2023-03-31,2033,CashReceivedThroughOperations,38708000.0,營運產生之現金流入（流出）
2023-03-31,2033,InterestIncome,-22000.0,利息收入
2023-03-31,2033,TotalIncomeLossItems,6123000.0,收益費損項目合計
2023-06-30,2033,CashProvidedByInvestingActivities,-3241000.0,投資活動之淨現金流入(流出)
2023-06-30,2033,CashBalancesIncrease,1016000.0,本期現金及約當現金增加（減少）數
2023-06-30,2033,PropertyAndPlantAndEquipment,-3241000.0,取得不動產、廠房及設備
2023-06-30,2033,CashBalancesEndOfPeriod,81187000.0,期末現金及約當現金餘額
2023-06-30,2033,PayTheInterest,-1680000.0,支付之利息
2023-06-30,2033,CashBalancesBeginningOfPeriod,80171000.0,期初現金及約當現金餘額
2023-06-30,2033,IncomeBeforeIncomeTaxFromContinuingOperations,-8664000.0,繼續營業單位稅前淨利（淨損）
2023-06-30,2033,RentalPrincipalRepayments,-256000.0,租賃本金償還
2023-06-30,2033,NetIncomeBeforeTax,-8664000.0,本期稅前淨利（淨損）
2023-06-30,2033,CashFlowsFromOperatingActivities,49513000.0,營業活動之淨現金流入（流出）
2023-06-30,2033,Depreciation,10208000.0,折舊費用
2023-06-30,2033,AccountsPayable,-310000.0,應付帳款增加(減少)
2023-06-30,2033,InterestExpense,1722000.0,利息費用
2023-06-30,2033,OtherNonCurrentLiabilitiesIncrease,0.0,其他流動資產(增加)減少
2023-06-30,2033,TotalIncomeLossItems,11978000.0,收益費損項目合計
2023-06-30,2033,ReceivableIncrease,-6146000.0,應收帳款(增加)減少
2023-06-30,2033,InventoryIncrease,25394000.0,存貨（增加）減少
2023-06-30,2033,CashFlowsProvidedFromFinancingActivities,-45256000.0,籌資活動之淨現金流入（流出）
2023-06-30,2033,InterestIncome,-110000.0,利息收入
2023-06-30,2033,DecreaseInShortTermLoans,0.0,短期借款減少
2023-06-30,2033,CashReceivedThroughOperations,51086000.0,營運產生之現金流入（流出）
2023-09-30,2033,CashBalancesBeginningOfPeriod,80171000.0,期初現金及約當現金餘額
2023-09-30,2033,ReceivableIncrease,9211000.0,應收帳款（增加）減少
2023-09-30,2033,CashBalancesIncrease,-15752000.0,本期現金及約當現金增加（減少）數
2023-09-30,2033,CashProvidedByInvestingActivities,-4647000.0,投資活動之淨現金流入（流出）
2023-09-30,2033,NetIncomeBeforeTax,-8450000.0,本期稅前淨利（淨損）
2023-09-30,2033,PropertyAndPlantAndEquipment,-4077000.0,取得不動產、廠房及設備
2023-09-30,2033,CashBalancesEndOfPeriod,64419000.0,期末現金及約當現金餘額
2023-09-30,2033,Depreciation,15208000.0,折舊費用
2023-09-30,2033,OtherNonCurrentLiabilitiesIncrease,60000.0,其他流動資產(增加)減少
2023-09-30,2033,RentalPrincipalRepayments,-366000.0,租賃本金償還
2023-09-30,2033,InterestIncome,-128000.0,利息收入
2023-09-30,2033,CashReceivedThroughOperations,69712000.0,營運產生之現金流入（流出）
2023-09-30,2033,CashFlowsProvidedFromFinancingActivities,-80080000.0,籌資活動之淨現金流入（流出）
2023-09-30,2033,InterestExpense,2457000.0,利息費用
2023-09-30,2033,TotalIncomeLossItems,16157000.0,收益費損項目合計
2023-09-30,2033,PayTheInterest,-2446000.0,支付之利息
2023-09-30,2033,IncomeBeforeIncomeTaxFromContinuingOperations,-8450000.0,繼續營業單位稅前淨利（淨損）
2023-09-30,2033,NetCashInflowFromOperatingActivities,68975000.0,營業活動之淨現金流入
2023-09-30,2033,AccountsPayable,-345000.0,應付帳款
2023-09-30,2033,CashFlowsFromOperatingActivities,68975000.0,營業活動之淨現金流入（流出）
2023-09-30,2033,InventoryIncrease,20647000.0,存貨（增加）減少
2023-12-31,2033,InterestIncome,-241000.0,利息收入
2023-12-31,2033,PropertyAndPlantAndEquipment,-4708000.0,取得不動產、廠房及設備
2023-12-31,2033,RentalPrincipalRepayments,-477000.0,租賃本金償還
2023-12-31,2033,InterestExpense,3144000.0,利息費用
2023-12-31,2033,PayTheInterest,-3139000.0,支付之利息
2023-12-31,2033,CashBalancesBeginningOfPeriod,80171000.0,期初現金及約當現金餘額
2023-12-31,2033,NetCashInflowFromOperatingActivities,58458000.0,營業活動之淨現金流入
2023-12-31,2033,CashBalancesEndOfPeriod,63720000.0,期末現金及約當現金餘額
2023-12-31,2033,TotalIncomeLossItems,21376000.0,收益費損項目合計
2023-12-31,2033,Depreciation,19969000.0,折舊費用
2023-12-31,2033,CashProvidedByInvestingActivities,-5026000.0,投資活動之淨現金流入（流出）
2023-12-31,2033,CashBalancesIncrease,-16451000.0,本期現金及約當現金增加（減少）數
2023-12-31,2033,IncomeBeforeIncomeTaxFromContinuingOperations,-3727000.0,繼續營業單位稅前淨利（淨損）
2023-12-31,2033,CashFlowsProvidedFromFinancingActivities,-69883000.0,籌資活動之淨現金流入（流出）
2023-12-31,2033,InventoryIncrease,10086000.0,存貨（增加）減少
2023-12-31,2033,ReceivableIncrease,3473000.0,應收帳款（增加）減少
2023-12-31,2033,CashFlowsFromOperatingActivities,58458000.0,營業活動之淨現金流入（流出）
2023-12-31,2033,NetIncomeBeforeTax,-3727000.0,本期稅前淨利（淨損）
2023-12-31,2033,CashReceivedThroughOperations,59776000.0,營運產生之現金流入（流出）
